order_id,order_date,ship_date,delivery_date,customer_name,product_name,site_name,qty_m3,on_time_flag,in_full_flag,otif_flag,lead_time_days
ORD100691,2025-08-18,2025-08-25,2025-09-07,Tokyo Timber Group,Log A28,Auckland Port,58.1,0,1,0,20
ORD100692,2024-08-19,2024-08-26,2024-09-06,Saigon Builders,Log B22,Auckland Port,51.7,0,1,0,18
ORD100693,2024-08-19,2024-08-23,2024-09-08,Saigon Builders,Log A28,Auckland Port,36.8,0,1,0,20
ORD100694,2024-11-27,2024-11-30,2024-12-14,NZ Timber Co,Pulp High Grade,Napier Port,54.2,0,1,0,17
ORD100695,2024-02-07,2024-02-08,2024-02-21,NZ Timber Co,Pulp Low Grade,Napier Port,47.9,0,1,0,14
ORD100696,2024-05-27,2024-06-01,2024-06-04,NZ Timber Co,Pulp Low Grade,Auckland Port,42.8,1,1,1,8
ORD100697,2025-06-05,2025-06-09,2025-06-14,Tokyo Timber Group,Timber Standard,Napier Port,68.6,1,1,1,9
ORD100698,2025-07-26,2025-08-02,2025-08-07,Shanghai Wood Corp,Pulp High Grade,Auckland Port,46.6,1,1,1,12
ORD100699,2024-02-05,2024-02-07,2024-02-26,HB Lumber Ltd,Pulp High Grade,Auckland Port,29.2,0,1,0,21
ORD100700,2024-06-02,2024-06-08,2024-06-11,Saigon Builders,Pulp High Grade,Napier Port,60.9,1,1,1,9
ORD100701,2025-04-15,2025-04-20,2025-04-24,HB Lumber Ltd,Pulp High Grade,Auckland Port,35.1,1,1,1,9
ORD100702,2025-10-14,2025-10-18,2025-11-06,HB Lumber Ltd,Log A28,Napier Port,50.0,0,0,0,23
ORD100703,2024-09-03,2024-09-07,2024-09-13,Saigon Builders,Log B22,Auckland Port,60.3,1,1,1,10
ORD100704,2025-02-11,2025-02-17,2025-03-03,Saigon Builders,Timber Standard,Napier Port,20.8,0,1,0,20
ORD100706,2024-06-05,2024-06-07,2024-06-25,Tokyo Timber Group,Pulp Low Grade,Napier Port,54.0,0,1,0,20
ORD100707,2024-01-16,2024-01-19,2024-02-04,Shanghai Wood Corp,Pulp High Grade,Auckland Port,40.8,0,1,0,19
ORD100708,2025-02-05,2025-02-10,2025-02-24,Tokyo Timber Group,Timber Standard,Auckland Port,54.1,0,1,0,19
ORD100709,2025-06-25,2025-06-26,2025-07-16,Tokyo Timber Group,Log B22,Auckland Port,61.5,0,1,0,21
ORD100710,2024-11-23,2024-11-27,2024-12-15,Shanghai Wood Corp,Timber Standard,Napier Port,36.7,0,1,0,22
ORD100711,2024-12-12,2024-12-19,2024-12-22,NZ Timber Co,Pulp Low Grade,Napier Port,59.9,1,1,1,10
ORD100712,2024-04-07,2024-04-08,2024-04-18,Saigon Builders,Log B22,Napier Port,57.0,1,1,1,11
ORD100713,2024-09-01,2024-09-07,2024-09-27,NZ Timber Co,Pulp Low Grade,Auckland Port,61.6,0,1,0,26
ORD100714,2025-06-26,2025-06-30,2025-07-09,Shanghai Wood Corp,Log A28,Auckland Port,53.4,1,1,1,13
ORD100715,2024-04-09,2024-04-15,2024-04-26,NZ Timber Co,Pulp Low Grade,Auckland Port,52.2,0,1,0,17
ORD100716,2025-04-27,2025-04-30,2025-05-19,Shanghai Wood Corp,Timber Premium,Auckland Port,70.9,0,1,0,22
ORD100717,2024-07-10,2024-07-15,2024-07-25,Tokyo Timber Group,Timber Premium,Auckland Port,61.6,1,1,1,15
ORD100718,2025-01-21,2025-01-22,2025-02-04,NZ Timber Co,Timber Standard,Auckland Port,62.0,0,1,0,14
ORD100719,2024-03-20,2024-03-21,2024-04-08,Saigon Builders,Log A28,Napier Port,56.2,0,1,0,19
ORD100720,2025-07-22,2025-07-25,2025-07-29,Tokyo Timber Group,Timber Standard,Auckland Port,54.3,1,1,1,7
ORD100721,2025-05-13,2025-05-17,2025-05-21,HB Lumber Ltd,Log A28,Napier Port,55.7,1,1,1,8
ORD100722,2025-05-29,2025-06-04,2025-06-21,HB Lumber Ltd,Timber Premium,Auckland Port,47.3,0,1,0,23
ORD100723,2024-10-06,2024-10-10,2024-10-25,Shanghai Wood Corp,Log B22,Auckland Port,39.3,0,1,0,19
ORD100724,2025-10-16,2025-10-19,2025-10-26,Shanghai Wood Corp,Pulp Low Grade,Auckland Port,40.5,1,1,1,10
ORD100725,2024-09-05,2024-09-08,2024-09-18,Saigon Builders,Pulp Low Grade,Auckland Port,26.4,1,1,1,13
ORD100726,2025-08-17,2025-08-18,2025-09-01,Saigon Builders,Timber Standard,Auckland Port,49.3,0,1,0,15
ORD100727,2025-05-16,2025-05-20,2025-06-03,Tokyo Timber Group,Log A28,Auckland Port,44.5,0,1,0,18
ORD100728,2025-08-28,2025-09-04,2025-09-08,NZ Timber Co,Log A28,Auckland Port,41.2,1,1,1,11
ORD100729,2024-02-01,2024-02-07,2024-02-21,HB Lumber Ltd,Pulp High Grade,Napier Port,50.0,0,1,0,20
ORD100730,2025-05-03,2025-05-07,2025-05-15,Saigon Builders,Log B22,Auckland Port,45.8,1,1,1,12
ORD100731,2025-09-19,2025-09-25,2025-10-04,HB Lumber Ltd,Timber Premium,Auckland Port,42.4,1,1,1,15
ORD100732,2025-08-22,2025-08-23,2025-09-09,HB Lumber Ltd,Pulp Low Grade,Auckland Port,51.9,0,1,0,18
ORD100733,2024-06-09,2024-06-11,2024-06-29,Tokyo Timber Group,Timber Standard,Auckland Port,40.5,0,1,0,20
ORD100734,2024-12-04,2024-12-10,2024-12-20,Shanghai Wood Corp,Log B22,Napier Port,54.2,1,1,1,16
ORD100735,2025-12-23,2025-12-27,2025-12-31,NZ Timber Co,Log B22,Napier Port,59.8,1,1,1,8
ORD100736,2025-03-26,2025-03-29,2025-04-06,HB Lumber Ltd,Pulp Low Grade,Napier Port,53.0,1,1,1,11
ORD100737,2025-07-30,2025-08-06,2025-08-20,Shanghai Wood Corp,Pulp High Grade,Napier Port,47.3,0,1,0,21
ORD100738,2025-10-19,2025-10-22,2025-10-31,NZ Timber Co,Timber Premium,Auckland Port,49.2,1,1,1,12
ORD100739,2025-11-09,2025-11-12,2025-11-15,Tokyo Timber Group,Timber Premium,Auckland Port,67.9,1,1,1,6
ORD100740,2024-09-03,2024-09-05,2024-09-23,Saigon Builders,Pulp Low Grade,Napier Port,48.3,0,0,0,20
ORD100741,2025-07-09,2025-07-12,2025-07-17,Tokyo Timber Group,Pulp High Grade,Napier Port,55.4,1,1,1,8
ORD100742,2025-09-28,2025-10-05,2025-10-13,Tokyo Timber Group,Timber Premium,Auckland Port,40.1,1,1,1,15
ORD100743,2024-02-25,2024-02-29,2024-03-19,Tokyo Timber Group,Log A28,Napier Port,40.5,0,0,0,23
ORD100744,2024-09-17,2024-09-18,2024-09-26,Shanghai Wood Corp,Log A28,Napier Port,58.9,1,1,1,9
ORD100745,2025-02-08,2025-02-12,2025-03-03,Tokyo Timber Group,Log B22,Napier Port,33.6,0,1,0,23
ORD100746,2024-01-28,2024-02-01,2024-02-19,Saigon Builders,Pulp Low Grade,Auckland Port,50.1,0,1,0,22
ORD100747,2025-06-30,2025-07-05,2025-07-24,Saigon Builders,Log B22,Auckland Port,56.9,0,1,0,24
ORD100748,2024-05-05,2024-05-09,2024-05-17,HB Lumber Ltd,Log A28,Auckland Port,46.7,1,1,1,12
ORD100750,2024-11-17,2024-11-18,2024-11-22,NZ Timber Co,Log A28,Napier Port,54.3,1,1,1,5
ORD100751,2024-11-09,2024-11-12,2024-11-25,Saigon Builders,Timber Standard,Auckland Port,48.1,0,1,0,16
ORD100752,2024-01-28,2024-02-01,2024-02-07,Shanghai Wood Corp,Pulp High Grade,Auckland Port,48.3,1,1,1,10
ORD100753,2025-04-12,2025-04-14,2025-05-03,HB Lumber Ltd,Timber Premium,Napier Port,61.8,0,1,0,21
ORD100754,2025-12-15,2025-12-16,2025-12-29,Tokyo Timber Group,Pulp Low Grade,Napier Port,50.7,0,1,0,14
ORD100755,2025-06-26,2025-06-29,2025-07-18,Saigon Builders,Timber Premium,Napier Port,42.7,0,1,0,22
ORD100756,2024-06-25,2024-06-30,2024-07-18,Shanghai Wood Corp,Pulp Low Grade,Napier Port,51.6,0,1,0,23
ORD100757,2025-10-07,2025-10-09,2025-10-15,Tokyo Timber Group,Pulp Low Grade,Napier Port,37.1,1,1,1,8
ORD100758,2024-07-17,2024-07-23,2024-08-03,NZ Timber Co,Pulp Low Grade,Auckland Port,61.8,0,1,0,17
ORD100759,2025-07-10,2025-07-15,2025-07-31,Shanghai Wood Corp,Timber Premium,Napier Port,48.5,0,1,0,21
ORD100760,2025-06-10,2025-06-14,2025-06-23,Saigon Builders,Timber Standard,Auckland Port,66.9,1,1,1,13
ORD100761,2025-07-28,2025-08-04,2025-08-20,Saigon Builders,Log A28,Auckland Port,51.9,0,1,0,23
ORD100762,2024-10-22,2024-10-29,2024-11-03,Shanghai Wood Corp,Timber Premium,Napier Port,39.6,1,1,1,12
ORD100763,2025-01-30,2025-02-04,2025-02-21,NZ Timber Co,Pulp High Grade,Napier Port,40.6,0,1,0,22
ORD100764,2024-03-04,2024-03-05,2024-03-09,HB Lumber Ltd,Timber Standard,Auckland Port,37.0,1,1,1,5
ORD100765,2024-04-22,2024-04-29,2024-05-03,Saigon Builders,Log B22,Napier Port,63.6,1,1,1,11
ORD100766,2024-03-03,2024-03-10,2024-03-23,Tokyo Timber Group,Log B22,Auckland Port,43.9,0,1,0,20
ORD100767,2024-08-14,2024-08-20,2024-08-26,Shanghai Wood Corp,Log B22,Napier Port,56.5,1,1,1,12
ORD100768,2024-07-07,2024-07-09,2024-07-19,HB Lumber Ltd,Timber Premium,Napier Port,22.4,1,1,1,12
ORD100769,2024-11-29,2024-12-01,2024-12-17,NZ Timber Co,Pulp Low Grade,Auckland Port,58.0,0,1,0,18
ORD100770,2025-06-11,2025-06-16,2025-06-22,Shanghai Wood Corp,Timber Premium,Auckland Port,44.9,1,1,1,11
ORD100771,2024-11-18,2024-11-25,2024-12-01,Shanghai Wood Corp,Pulp Low Grade,Auckland Port,45.2,1,1,1,13
ORD100772,2024-06-04,2024-06-11,2024-06-20,Tokyo Timber Group,Timber Premium,Auckland Port,53.8,1,1,1,16
ORD100773,2024-12-30,2025-01-05,2025-01-08,Saigon Builders,Timber Premium,Auckland Port,68.2,1,1,1,9
ORD100774,2025-04-29,2025-04-30,2025-05-18,Shanghai Wood Corp,Pulp Low Grade,Auckland Port,64.4,0,1,0,19
ORD100776,2024-07-21,2024-07-23,2024-08-09,NZ Timber Co,Log A28,Napier Port,31.7,0,1,0,19
ORD100778,2024-09-16,2024-09-21,2024-09-26,Shanghai Wood Corp,Pulp Low Grade,Napier Port,56.0,1,1,1,10
ORD100779,2025-08-18,2025-08-22,2025-08-26,Saigon Builders,Log B22,Auckland Port,62.2,1,1,1,8
ORD100780,2024-01-04,2024-01-07,2024-01-15,Saigon Builders,Pulp High Grade,Napier Port,34.5,1,1,1,11
ORD100781,2025-02-28,2025-03-03,2025-03-16,HB Lumber Ltd,Timber Standard,Auckland Port,67.3,0,1,0,16
ORD100782,2025-05-08,2025-05-14,2025-06-03,Saigon Builders,Pulp High Grade,Auckland Port,55.2,0,1,0,26
ORD100783,2024-02-17,2024-02-19,2024-02-23,Tokyo Timber Group,Timber Premium,Napier Port,49.0,1,1,1,6
ORD100784,2024-12-16,2024-12-20,2025-01-01,Tokyo Timber Group,Pulp High Grade,Auckland Port,29.6,0,1,0,16
ORD100785,2025-02-03,2025-02-06,2025-02-10,Tokyo Timber Group,Log B22,Auckland Port,44.8,1,0,0,7
ORD100786,2024-12-19,2024-12-20,2024-12-23,Tokyo Timber Group,Log B22,Napier Port,42.2,1,1,1,4
ORD100787,2025-02-04,2025-02-08,2025-02-21,Shanghai Wood Corp,Pulp Low Grade,Auckland Port,51.9,0,1,0,17
ORD100788,2025-07-04,2025-07-08,2025-07-22,Tokyo Timber Group,Pulp Low Grade,Napier Port,35.5,0,1,0,18
ORD100789,2025-03-30,2025-03-31,2025-04-05,Tokyo Timber Group,Pulp Low Grade,Napier Port,39.6,1,1,1,6
ORD100790,2024-03-26,2024-03-31,2024-04-05,Tokyo Timber Group,Pulp High Grade,Napier Port,38.4,1,1,1,10
ORD100791,2024-11-25,2024-11-29,2024-12-09,HB Lumber Ltd,Log B22,Napier Port,43.3,1,1,1,14
ORD100792,2025-07-17,2025-07-24,2025-07-29,Tokyo Timber Group,Timber Premium,Napier Port,52.0,1,1,1,12
ORD100793,2025-11-27,2025-12-01,2025-12-09,Shanghai Wood Corp,Pulp Low Grade,Auckland Port,45.2,1,1,1,12
ORD100794,2025-06-03,2025-06-05,2025-06-16,HB Lumber Ltd,Log B22,Napier Port,53.0,0,1,0,13
ORD100795,2025-03-01,2025-03-04,2025-03-15,HB Lumber Ltd,Log B22,Auckland Port,58.3,0,1,0,14
ORD100796,2025-02-18,2025-02-25,2025-03-09,Tokyo Timber Group,Log A28,Auckland Port,49.4,0,0,0,19
ORD100797,2024-05-09,2024-05-13,2024-05-26,HB Lumber Ltd,Pulp High Grade,Auckland Port,38.3,0,1,0,17
ORD100798,2024-10-07,2024-10-10,2024-10-15,HB Lumber Ltd,Log A28,Napier Port,46.9,1,1,1,8
ORD100799,2024-01-09,2024-01-13,2024-01-19,HB Lumber Ltd,Timber Standard,Napier Port,57.2,1,1,1,10
ORD100800,2024-08-09,2024-08-13,2024-08-31,Tokyo Timber Group,Pulp Low Grade,Napier Port,53.5,0,1,0,22
ORD100801,2025-02-23,2025-02-27,2025-03-06,Saigon Builders,Timber Premium,Napier Port,56.1,1,1,1,11
ORD100802,2024-04-30,2024-05-05,2024-05-18,Tokyo Timber Group,Timber Premium,Auckland Port,35.0,0,1,0,18
ORD100803,2024-04-28,2024-05-02,2024-05-06,NZ Timber Co,Pulp Low Grade,Napier Port,46.4,1,1,1,8
ORD100804,2024-11-23,2024-11-25,2024-12-06,HB Lumber Ltd,Pulp High Grade,Auckland Port,53.4,0,1,0,13
ORD100805,2025-07-13,2025-07-14,2025-08-02,HB Lumber Ltd,Timber Premium,Auckland Port,62.3,0,1,0,20
ORD100806,2025-07-07,2025-07-09,2025-07-12,NZ Timber Co,Timber Premium,Napier Port,52.4,1,1,1,5
ORD100807,2025-10-17,2025-10-18,2025-10-25,Saigon Builders,Log A28,Auckland Port,55.2,1,1,1,8
ORD100808,2024-09-30,2024-10-02,2024-10-09,NZ Timber Co,Log A28,Auckland Port,35.4,1,1,1,9
ORD100809,2025-03-05,2025-03-06,2025-03-14,Tokyo Timber Group,Timber Premium,Auckland Port,54.1,1,1,1,9
ORD100810,2025-04-10,2025-04-13,2025-04-25,Tokyo Timber Group,Timber Standard,Napier Port,53.3,0,1,0,15
ORD100811,2025-08-07,2025-08-13,2025-08-22,Shanghai Wood Corp,Timber Premium,Auckland Port,53.5,1,1,1,15
ORD100812,2025-04-04,2025-04-09,2025-04-16,HB Lumber Ltd,Timber Premium,Napier Port,46.3,1,1,1,12
ORD100813,2024-08-20,2024-08-24,2024-09-02,HB Lumber Ltd,Log B22,Auckland Port,46.0,1,1,1,13
ORD100814,2024-02-04,2024-02-11,2024-02-16,Tokyo Timber Group,Log A28,Napier Port,69.0,1,1,1,12
ORD100815,2025-07-28,2025-07-31,2025-08-05,NZ Timber Co,Pulp Low Grade,Napier Port,44.4,1,1,1,8
ORD100816,2024-08-08,2024-08-11,2024-08-14,Saigon Builders,Timber Standard,Auckland Port,47.2,1,1,1,6
ORD100818,2025-05-13,2025-05-20,2025-06-01,NZ Timber Co,Timber Premium,Auckland Port,43.1,0,1,0,19
ORD100819,2024-06-02,2024-06-08,2024-06-28,HB Lumber Ltd,Pulp High Grade,Auckland Port,43.9,0,0,0,26
ORD100820,2024-02-17,2024-02-19,2024-02-29,NZ Timber Co,Pulp Low Grade,Auckland Port,36.3,1,0,0,12
ORD100821,2025-09-14,2025-09-15,2025-09-25,Saigon Builders,Pulp Low Grade,Napier Port,51.8,1,1,1,11
ORD100822,2025-05-17,2025-05-18,2025-05-31,Saigon Builders,Pulp High Grade,Napier Port,62.5,0,1,0,14
ORD100824,2025-05-09,2025-05-16,2025-05-25,Tokyo Timber Group,Log A28,Auckland Port,68.6,1,1,1,16
ORD100825,2025-09-22,2025-09-26,2025-10-01,Shanghai Wood Corp,Timber Standard,Napier Port,36.4,1,1,1,9
ORD100826,2025-04-06,2025-04-11,2025-04-21,HB Lumber Ltd,Pulp Low Grade,Napier Port,48.5,1,1,1,15
ORD100827,2024-06-01,2024-06-04,2024-06-10,Saigon Builders,Log B22,Napier Port,47.0,1,1,1,9
ORD100828,2025-08-01,2025-08-03,2025-08-06,Shanghai Wood Corp,Pulp High Grade,Napier Port,59.9,1,1,1,5
ORD100829,2024-12-23,2024-12-29,2025-01-01,Saigon Builders,Log A28,Auckland Port,49.9,1,1,1,9
ORD100830,2025-04-13,2025-04-16,2025-05-06,Tokyo Timber Group,Pulp Low Grade,Napier Port,45.7,0,1,0,23
ORD100831,2024-10-22,2024-10-25,2024-11-14,Shanghai Wood Corp,Pulp Low Grade,Napier Port,56.4,0,0,0,23
ORD100832,2024-08-26,2024-08-29,2024-09-18,Tokyo Timber Group,Log A28,Auckland Port,46.5,0,1,0,23
ORD100833,2024-02-12,2024-02-18,2024-03-06,Tokyo Timber Group,Log A28,Auckland Port,49.0,0,1,0,23
ORD100834,2024-10-04,2024-10-11,2024-10-21,NZ Timber Co,Log A28,Auckland Port,57.4,1,1,1,17
ORD100835,2024-06-08,2024-06-14,2024-06-18,Saigon Builders,Pulp High Grade,Napier Port,39.4,1,1,1,10
ORD100836,2025-11-01,2025-11-03,2025-11-16,Saigon Builders,Log B22,Auckland Port,48.6,0,0,0,15
ORD100837,2024-08-07,2024-08-12,2024-08-17,Tokyo Timber Group,Pulp Low Grade,Auckland Port,62.1,1,1,1,10
ORD100838,2024-03-10,2024-03-12,2024-03-15,HB Lumber Ltd,Timber Premium,Auckland Port,49.2,1,1,1,5
ORD100839,2024-05-20,2024-05-26,2024-06-05,Saigon Builders,Pulp Low Grade,Napier Port,37.4,1,1,1,16
ORD100840,2025-10-29,2025-11-03,2025-11-23,HB Lumber Ltd,Pulp Low Grade,Auckland Port,54.3,0,1,0,25
ORD100841,2025-02-23,2025-03-02,2025-03-10,HB Lumber Ltd,Log B22,Auckland Port,31.3,1,0,0,15
ORD100842,2024-10-05,2024-10-08,2024-10-13,Tokyo Timber Group,Timber Premium,Napier Port,75.9,1,0,0,8
ORD100843,2024-05-23,2024-05-30,2024-06-17,Tokyo Timber Group,Log B22,Auckland Port,35.2,0,1,0,25
ORD100844,2024-09-21,2024-09-23,2024-10-07,Saigon Builders,Pulp High Grade,Napier Port,51.3,0,1,0,16
ORD100845,2025-10-31,2025-11-04,2025-11-15,NZ Timber Co,Timber Premium,Auckland Port,69.0,0,0,0,15
ORD100846,2025-09-09,2025-09-12,2025-09-25,Saigon Builders,Timber Standard,Auckland Port,61.8,0,1,0,16
ORD100847,2024-05-24,2024-05-31,2024-06-09,Saigon Builders,Pulp Low Grade,Auckland Port,49.0,1,1,1,16
ORD100848,2025-06-13,2025-06-15,2025-07-03,HB Lumber Ltd,Timber Standard,Auckland Port,32.1,0,1,0,20
ORD100849,2025-06-01,2025-06-06,2025-06-24,Saigon Builders,Log A28,Auckland Port,58.8,0,1,0,23
ORD100850,2025-03-06,2025-03-09,2025-03-17,NZ Timber Co,Log B22,Napier Port,60.4,1,1,1,11
ORD100851,2025-04-07,2025-04-13,2025-04-23,NZ Timber Co,Pulp High Grade,Napier Port,43.2,1,1,1,16
ORD100852,2024-05-14,2024-05-18,2024-05-23,Tokyo Timber Group,Timber Premium,Napier Port,46.2,1,1,1,9
ORD100853,2024-12-12,2024-12-18,2024-12-30,Saigon Builders,Timber Standard,Napier Port,51.1,0,1,0,18
ORD100854,2024-05-06,2024-05-09,2024-05-17,Shanghai Wood Corp,Timber Premium,Auckland Port,46.2,1,1,1,11
ORD100855,2024-08-02,2024-08-09,2024-08-27,HB Lumber Ltd,Log B22,Auckland Port,50.8,0,1,0,25
ORD100856,2025-11-14,2025-11-15,2025-11-22,HB Lumber Ltd,Log B22,Napier Port,57.6,1,1,1,8
ORD100857,2025-04-25,2025-04-27,2025-05-13,Shanghai Wood Corp,Pulp Low Grade,Auckland Port,37.6,0,1,0,18
ORD100858,2024-05-20,2024-05-21,2024-06-04,Shanghai Wood Corp,Pulp High Grade,Auckland Port,50.4,0,1,0,15
ORD100859,2024-10-28,2024-11-03,2024-11-16,HB Lumber Ltd,Timber Premium,Napier Port,41.8,0,1,0,19
ORD100860,2024-05-20,2024-05-22,2024-06-03,Saigon Builders,Log A28,Auckland Port,58.9,0,1,0,14
ORD100861,2025-06-23,2025-06-24,2025-07-08,NZ Timber Co,Pulp High Grade,Auckland Port,61.1,0,1,0,15
ORD100862,2024-06-08,2024-06-11,2024-06-20,NZ Timber Co,Log B22,Auckland Port,46.0,1,1,1,12
ORD100863,2025-03-30,2025-04-05,2025-04-15,Tokyo Timber Group,Log B22,Napier Port,62.3,1,1,1,16
ORD100864,2024-01-18,2024-01-23,2024-02-09,HB Lumber Ltd,Pulp Low Grade,Auckland Port,33.6,0,1,0,22
ORD100865,2025-12-08,2025-12-12,2025-12-16,Saigon Builders,Pulp Low Grade,Auckland Port,45.7,1,1,1,8
ORD100866,2024-08-26,2024-08-29,2024-09-10,Tokyo Timber Group,Timber Standard,Napier Port,49.9,0,1,0,15
ORD100867,2025-09-17,2025-09-24,2025-10-11,Saigon Builders,Timber Premium,Auckland Port,55.9,0,1,0,24
ORD100868,2024-06-01,2024-06-06,2024-06-19,Saigon Builders,Pulp Low Grade,Auckland Port,59.1,0,1,0,18
ORD100869,2024-12-27,2024-12-28,2025-01-16,Tokyo Timber Group,Timber Standard,Auckland Port,55.2,0,1,0,20
ORD100870,2025-11-04,2025-11-05,2025-11-20,Saigon Builders,Log B22,Napier Port,43.5,0,1,0,16
ORD100871,2025-09-12,2025-09-16,2025-09-23,NZ Timber Co,Pulp Low Grade,Napier Port,58.2,1,1,1,11
ORD100872,2024-07-29,2024-07-31,2024-08-06,HB Lumber Ltd,Pulp Low Grade,Napier Port,66.7,1,1,1,8
ORD100873,2024-03-12,2024-03-13,2024-03-20,Tokyo Timber Group,Pulp High Grade,Auckland Port,45.6,1,1,1,8
ORD100874,2024-03-26,2024-03-30,2024-04-06,NZ Timber Co,Pulp Low Grade,Auckland Port,38.3,1,1,1,11
ORD100875,2025-06-07,2025-06-08,2025-06-15,HB Lumber Ltd,Timber Premium,Napier Port,47.1,1,1,1,8
ORD100876,2024-11-28,2024-12-02,2024-12-18,HB Lumber Ltd,Timber Premium,Auckland Port,64.5,0,1,0,20
ORD100877,2024-09-21,2024-09-22,2024-10-11,HB Lumber Ltd,Pulp Low Grade,Auckland Port,47.2,0,0,0,20
ORD100878,2025-11-30,2025-12-03,2025-12-20,Saigon Builders,Pulp High Grade,Auckland Port,60.2,0,1,0,20
ORD100879,2025-04-16,2025-04-17,2025-04-25,Tokyo Timber Group,Timber Premium,Napier Port,60.0,1,1,1,9
ORD100880,2024-12-11,2024-12-16,2025-01-03,Saigon Builders,Log A28,Napier Port,55.0,0,1,0,23
ORD100881,2024-12-08,2024-12-09,2024-12-24,NZ Timber Co,Pulp Low Grade,Auckland Port,40.8,0,1,0,16
ORD100882,2025-02-26,2025-03-04,2025-03-12,Shanghai Wood Corp,Log A28,Napier Port,40.3,1,1,1,14
ORD100883,2025-11-25,2025-11-26,2025-12-08,Tokyo Timber Group,Timber Premium,Auckland Port,60.1,0,1,0,13
ORD100884,2025-11-11,2025-11-12,2025-11-23,Tokyo Timber Group,Pulp Low Grade,Napier Port,37.7,0,1,0,12
ORD100885,2025-03-28,2025-04-02,2025-04-11,Tokyo Timber Group,Log B22,Napier Port,41.7,1,1,1,14
ORD100886,2025-01-10,2025-01-16,2025-01-30,NZ Timber Co,Timber Premium,Napier Port,48.3,0,1,0,20
ORD100887,2024-11-04,2024-11-10,2024-11-19,Tokyo Timber Group,Log B22,Napier Port,49.0,1,1,1,15
ORD100888,2025-09-21,2025-09-26,2025-10-12,NZ Timber Co,Timber Premium,Auckland Port,55.1,0,0,0,21
ORD100889,2025-10-26,2025-11-02,2025-11-17,Tokyo Timber Group,Timber Premium,Auckland Port,48.0,0,1,0,22
ORD100890,2025-10-13,2025-10-14,2025-10-29,Saigon Builders,Log A28,Auckland Port,48.4,0,1,0,16
ORD100891,2025-12-12,2025-12-15,2025-12-31,HB Lumber Ltd,Timber Premium,Napier Port,45.6,0,1,0,19
ORD100893,2024-07-06,2024-07-11,2024-07-17,NZ Timber Co,Pulp High Grade,Auckland Port,54.2,1,1,1,11
ORD100894,2025-05-17,2025-05-20,2025-05-29,Tokyo Timber Group,Pulp High Grade,Napier Port,60.7,1,1,1,12
ORD100895,2024-07-01,2024-07-04,2024-07-19,Saigon Builders,Pulp Low Grade,Napier Port,37.8,0,1,0,18
ORD100896,2025-03-27,2025-04-01,2025-04-17,NZ Timber Co,Pulp High Grade,Napier Port,58.9,0,1,0,21
ORD100897,2025-05-25,2025-06-01,2025-06-17,HB Lumber Ltd,Log A28,Napier Port,54.4,0,1,0,23
ORD100898,2024-04-06,2024-04-07,2024-04-25,Saigon Builders,Timber Premium,Napier Port,59.7,0,1,0,19
ORD100899,2025-05-19,2025-05-24,2025-06-12,Shanghai Wood Corp,Pulp Low Grade,Napier Port,46.9,0,1,0,24
ORD100900,2024-09-01,2024-09-07,2024-09-11,Tokyo Timber Group,Timber Standard,Napier Port,49.0,1,1,1,10
ORD100901,2025-03-13,2025-03-20,2025-03-26,Shanghai Wood Corp,Pulp Low Grade,Auckland Port,53.0,1,1,1,13
ORD100902,2024-03-18,2024-03-22,2024-03-30,Shanghai Wood Corp,Log B22,Auckland Port,39.3,1,1,1,12
ORD100903,2025-02-04,2025-02-10,2025-02-16,NZ Timber Co,Timber Premium,Napier Port,69.1,1,1,1,12
ORD100904,2024-04-17,2024-04-22,2024-04-27,HB Lumber Ltd,Log B22,Auckland Port,30.5,1,1,1,10
ORD100905,2024-06-25,2024-06-28,2024-07-17,Saigon Builders,Timber Standard,Auckland Port,50.0,0,1,0,22
ORD100906,2025-08-16,2025-08-21,2025-09-09,Tokyo Timber Group,Timber Standard,Napier Port,60.5,0,1,0,24
ORD100907,2024-05-18,2024-05-21,2024-05-28,NZ Timber Co,Log B22,Auckland Port,53.8,1,1,1,10
ORD100908,2025-07-14,2025-07-18,2025-07-27,NZ Timber Co,Timber Premium,Auckland Port,52.1,1,1,1,13
ORD100909,2025-06-20,2025-06-24,2025-06-28,NZ Timber Co,Timber Standard,Napier Port,34.4,1,1,1,8
ORD100910,2024-03-06,2024-03-09,2024-03-12,HB Lumber Ltd,Log A28,Napier Port,50.3,1,1,1,6
ORD100911,2024-07-05,2024-07-08,2024-07-17,HB Lumber Ltd,Log A28,Napier Port,39.9,1,1,1,12
ORD100912,2024-07-08,2024-07-12,2024-07-20,HB Lumber Ltd,Log A28,Auckland Port,53.6,1,1,1,12
ORD100913,2025-04-29,2025-05-03,2025-05-14,Shanghai Wood Corp,Log B22,Napier Port,39.8,0,1,0,15
ORD100914,2024-12-10,2024-12-14,2024-12-26,Saigon Builders,Timber Premium,Auckland Port,34.8,0,1,0,16
ORD100915,2024-04-15,2024-04-18,2024-05-04,Tokyo Timber Group,Timber Standard,Auckland Port,39.3,0,1,0,19
ORD100916,2024-03-25,2024-04-01,2024-04-15,HB Lumber Ltd,Timber Premium,Auckland Port,52.2,0,1,0,21
ORD100917,2025-08-19,2025-08-21,2025-08-25,Shanghai Wood Corp,Timber Standard,Napier Port,59.2,1,1,1,6
ORD100918,2024-06-14,2024-06-16,2024-07-06,Tokyo Timber Group,Log A28,Auckland Port,62.4,0,1,0,22
