date,month,year,site_name,product_name,input_volume_m3,output_volume_m3,downtime_hours,energy_kwh,yield_pct
2024-12-18,12,2024,Mill A,Log B22,704.2,598.6,1.87,973.63,0.8500426015336552
2024-12-19,12,2024,Mill A,Log B22,671.7,570.9,0.89,946.27,0.8499330058061634
2024-12-20,12,2024,Mill A,Log B22,749.7,637.3,1.42,880.42,0.8500733626784046
2024-12-21,12,2024,Mill A,Log B22,746.7,634.7,0.96,865.84,0.8500066961296371
2024-12-22,12,2024,Mill A,Log B22,706.1,600.2,1.15,897.76,0.8500212434499363
2024-12-23,12,2024,Mill A,Log B22,675.1,573.8,0.83,861.88,0.849948155828766
2024-12-24,12,2024,Mill A,Log B22,644.3,547.6,0.99,765.39,0.8499146360391123
2024-12-25,12,2024,Mill A,Log B22,744.0,632.4,1.22,928.39,0.85
2024-12-26,12,2024,Mill A,Log B22,680.5,578.4,2.4,834.27,0.849963262307127
2024-12-27,12,2024,Mill A,Log B22,840.5,714.4,1.11,1031.32,0.849970255800119
2024-12-28,12,2024,Mill A,Log B22,682.3,579.9,0.84,869.64,0.8499193902975231
2024-12-29,12,2024,Mill A,Log B22,707.5,601.4,0.73,1061.52,0.8500353356890459
2024-12-30,12,2024,Mill A,Log B22,704.8,599.1,0.47,889.53,0.850028376844495
2024-12-31,12,2024,Mill A,Log B22,756.1,642.7,0.31,1031.58,0.8500198386456819
2025-01-01,1,2025,Mill A,Log B22,798.3,678.6,1.55,1059.35,0.8500563697857949
2025-01-02,1,2025,Mill A,Log B22,797.8,678.1,1.84,993.57,0.8499623965906243
2025-01-03,1,2025,Mill A,Log B22,801.7,681.4,1.37,1064.47,0.8499438692777846
2025-01-04,1,2025,Mill A,Log B22,695.2,591.0,0.98,917.99,0.850115074798619
2025-01-05,1,2025,Mill A,Log B22,723.9,615.3,6.08,935.56,0.8499792789059262
2025-01-06,1,2025,Mill A,Log B22,654.2,556.1,0.73,752.2,0.8500458575359218
2025-01-07,1,2025,Mill A,Log B22,673.3,572.3,0.97,788.95,0.8499925738897965
2025-01-08,1,2025,Mill A,Log B22,654.6,556.4,1.18,837.34,0.8499847234952642
2025-01-09,1,2025,Mill A,Log B22,727.3,618.2,0.43,1115.47,0.8499931252578029
2025-01-10,1,2025,Mill A,Log B22,690.0,586.5,1.75,909.12,0.85
2025-01-11,1,2025,Mill A,Log B22,710.3,603.7,0.25,940.14,0.8499225679290442
2025-01-12,1,2025,Mill A,Log B22,660.3,561.2,1.34,854.09,0.8499167045282449
2025-01-13,1,2025,Mill A,Log B22,704.2,598.6,0.88,827.34,0.8500426015336552
2025-01-14,1,2025,Mill A,Log B22,730.0,620.5,0.16,830.77,0.85
2025-01-15,1,2025,Mill A,Log B22,743.1,631.6,1.14,996.8,0.8499529000134571
2025-01-16,1,2025,Mill A,Log B22,731.2,621.5,1.39,792.78,0.849972647702407
2025-01-17,1,2025,Mill A,Log B22,660.1,561.1,1.9,868.14,0.8500227238297228
2025-01-18,1,2025,Mill A,Log B22,709.5,603.1,0.2,925.41,0.8500352360817477
2025-01-19,1,2025,Mill A,Log B22,816.3,693.9,1.1,1090.12,0.8500551267916208
2025-01-20,1,2025,Mill A,Log B22,713.2,606.2,1.42,935.0,0.8499719573752104
2025-01-21,1,2025,Mill A,Log B22,716.6,609.1,0.0,880.94,0.8499860452135083
2025-01-22,1,2025,Mill A,Log B22,843.0,716.6,0.23,1021.13,0.8500593119810201
2025-01-23,1,2025,Mill A,Log B22,654.3,556.2,1.3,858.68,0.8500687757909218
2025-01-24,1,2025,Mill A,Log B22,822.9,699.5,1.4,1087.61,0.8500425325069875
2025-01-25,1,2025,Mill A,Log B22,649.8,552.3,0.32,908.64,0.8499538319482918
2025-01-26,1,2025,Mill A,Log B22,743.8,632.3,0.65,904.24,0.8500941113202474
2025-01-27,1,2025,Mill A,Log B22,767.9,652.7,0.77,918.34,0.8499804662065374
2025-01-28,1,2025,Mill A,Log B22,711.0,604.3,0.79,869.12,0.849929676511955
2025-01-29,1,2025,Mill A,Log B22,767.6,652.5,1.57,947.46,0.8500521104742053
2025-01-30,1,2025,Mill A,Log B22,716.3,608.9,0.72,1069.33,0.8500628228395923
2025-01-31,1,2025,Mill A,Log B22,784.6,666.9,0.72,1075.16,0.8499872546520519
2025-02-01,2,2025,Mill A,Log B22,703.6,598.1,1.03,849.82,0.8500568504832291
2025-02-02,2,2025,Mill A,Log B22,733.4,623.4,1.27,894.66,0.8500136351240796
2025-02-03,2,2025,Mill A,Log B22,701.2,596.0,0.71,1040.29,0.849971477467199
2025-02-04,2,2025,Mill A,Log B22,698.5,593.7,1.61,806.31,0.8499642090193272
2025-02-05,2,2025,Mill A,Log B22,744.5,632.8,0.89,981.25,0.8499664204163868
2025-02-06,2,2025,Mill A,Log B22,632.0,537.2,1.09,736.77,0.8500000000000001
2025-02-07,2,2025,Mill A,Log B22,716.3,608.9,1.46,773.28,0.8500628228395923
2025-02-08,2,2025,Mill A,Log B22,700.5,595.4,0.99,900.88,0.8499643112062812
2025-02-09,2,2025,Mill A,Log B22,721.8,613.5,1.85,909.59,0.8499584372402328
2025-02-10,2,2025,Mill A,Log B22,662.1,562.7,1.16,963.04,0.8498716206011176
2025-02-11,2,2025,Mill A,Log B22,703.7,598.1,1.26,959.69,0.849936052295012
2025-02-12,2,2025,Mill A,Log B22,652.4,554.5,1.31,784.8,0.8499386879215206
2025-02-13,2,2025,Mill A,Log B22,739.4,628.5,1.65,932.15,0.8500135244793076
2025-02-14,2,2025,Mill A,Log B22,754.3,641.2,1.03,994.7,0.8500596579610236
2025-02-15,2,2025,Mill A,Log B22,649.0,551.7,0.46,687.78,0.8500770416024654
2025-02-16,2,2025,Mill A,Log B22,710.4,603.8,1.79,856.36,0.8499436936936936
2025-02-17,2,2025,Mill A,Log B22,708.6,602.3,0.97,926.97,0.8499858876658198
2025-02-18,2,2025,Mill A,Log B22,756.7,643.2,2.1,981.91,0.8500066076384301
2025-02-19,2,2025,Mill A,Log B22,721.8,613.6,1.09,944.6,0.8500969797727903
2025-02-20,2,2025,Mill A,Log B22,728.2,619.0,1.57,924.42,0.8500411974732216
2025-02-21,2,2025,Mill A,Log B22,657.6,558.9,0.64,845.98,0.8499087591240875
2025-02-22,2,2025,Mill A,Log B22,698.0,593.3,0.98,950.22,0.85
2025-02-23,2,2025,Mill A,Log B22,757.0,643.5,1.05,883.9,0.8500660501981506
2025-02-24,2,2025,Mill A,Log B22,726.6,617.6,1.38,851.04,0.8499862372694743
2025-02-25,2,2025,Mill A,Log B22,639.9,543.9,6.32,861.39,0.8499765588373184
2025-02-26,2,2025,Mill A,Log B22,759.4,645.5,1.16,980.69,0.8500131682907559
2025-02-27,2,2025,Mill A,Log B22,809.3,687.9,1.04,1043.95,0.8499938218213271
2025-02-28,2,2025,Mill A,Log B22,662.7,563.3,1.66,867.58,0.850007544892108
2025-03-01,3,2025,Mill A,Log B22,644.2,547.6,0.78,748.85,0.8500465693883886
2025-03-02,3,2025,Mill A,Log B22,583.1,495.6,1.13,693.09,0.8499399759903962
2025-03-03,3,2025,Mill A,Log B22,585.6,497.8,1.2,735.32,0.850068306010929
2025-03-04,3,2025,Mill A,Log B22,584.3,496.6,0.63,739.08,0.8499058702721206
2025-03-05,3,2025,Mill A,Log B22,664.5,564.8,1.01,934.72,0.8499623777276146
2025-03-06,3,2025,Mill A,Log B22,596.3,506.8,1.53,793.61,0.8499077645480464
2025-03-07,3,2025,Mill A,Log B22,525.0,446.3,1.8,746.03,0.8500952380952381
2025-03-08,3,2025,Mill A,Log B22,678.1,576.3,1.17,888.26,0.8498746497566729
2025-03-09,3,2025,Mill A,Log B22,618.3,525.5,0.7,763.39,0.8499110464175967
2025-03-10,3,2025,Mill A,Log B22,609.3,517.9,1.07,741.14,0.8499917938618087
2025-03-11,3,2025,Mill A,Log B22,710.0,603.5,0.81,872.63,0.85
2025-03-12,3,2025,Mill A,Log B22,622.3,528.9,1.36,779.98,0.8499116181905834
2025-03-13,3,2025,Mill A,Log B22,570.4,484.8,0.5,723.5,0.8499298737727911
2025-03-14,3,2025,Mill A,Log B22,622.1,528.8,1.47,817.52,0.850024111879119
2025-03-15,3,2025,Mill A,Log B22,675.8,574.4,0.79,839.87,0.8499556081680971
2025-03-16,3,2025,Mill A,Log B22,577.6,491.0,0.65,775.5,0.8500692520775623
2025-03-17,3,2025,Mill A,Log B22,517.9,440.3,0.26,634.0,0.8501641243483299
2025-03-18,3,2025,Mill A,Log B22,648.2,551.0,0.95,783.19,0.8500462820117247
2025-03-19,3,2025,Mill A,Log B22,608.6,517.3,1.67,776.09,0.8499835688465329
2025-03-20,3,2025,Mill A,Log B22,602.7,512.3,0.41,793.2,0.8500082960013272
2025-03-21,3,2025,Mill A,Log B22,626.9,532.9,1.3,785.4,0.8500558302759611
2025-03-22,3,2025,Mill A,Log B22,588.7,500.4,1.71,743.92,0.8500084932903006
2025-03-23,3,2025,Mill A,Log B22,620.2,527.1,0.41,827.32,0.8498871331828443
2025-03-24,3,2025,Mill A,Log B22,512.8,435.9,0.11,688.27,0.8500390015600624
2025-03-25,3,2025,Mill A,Log B22,634.9,539.7,0.94,785.11,0.8500551267916209
2025-03-26,3,2025,Mill A,Log B22,584.6,496.9,0.69,805.07,0.8499828942866917
2025-03-27,3,2025,Mill A,Log B22,497.0,422.5,1.06,704.17,0.8501006036217303
2025-03-28,3,2025,Mill A,Log B22,619.3,526.4,0.72,724.53,0.8499919263684805
2025-03-29,3,2025,Mill A,Log B22,686.2,583.3,0.1,715.59,0.850043719032352
2025-03-30,3,2025,Mill A,Log B22,569.2,483.8,1.21,807.46,0.8499648629655656
2025-03-31,3,2025,Mill A,Log B22,581.0,493.9,0.23,714.53,0.8500860585197935
2025-04-01,4,2025,Mill A,Log B22,585.3,497.5,1.31,787.08,0.8499914573722878
2025-04-02,4,2025,Mill A,Log B22,678.0,576.3,0.99,844.55,0.85
2025-04-03,4,2025,Mill A,Log B22,583.5,496.0,0.69,712.94,0.8500428449014568
2025-04-04,4,2025,Mill A,Log B22,594.8,505.6,1.64,809.59,0.8500336247478145
2025-04-05,4,2025,Mill A,Log B22,556.7,473.2,0.36,757.14,0.8500089814981138
2025-04-06,4,2025,Mill A,Log B22,617.5,524.9,0.8,812.44,0.8500404858299595
2025-04-07,4,2025,Mill A,Log B22,604.0,513.4,0.7,746.41,0.85
2025-04-08,4,2025,Mill A,Log B22,651.3,553.6,0.06,877.58,0.8499923230462153
2025-04-09,4,2025,Mill A,Log B22,584.5,496.8,0.85,691.83,0.8499572284003422
2025-04-10,4,2025,Mill A,Log B22,614.3,522.1,0.36,769.12,0.8499104671984373
2025-04-11,4,2025,Mill A,Log B22,547.5,465.4,1.14,674.7,0.8500456621004566
2025-04-12,4,2025,Mill A,Log B22,654.1,556.0,0.63,804.25,0.8500229322733527
2025-04-13,4,2025,Mill A,Log B22,583.0,495.6,0.69,741.97,0.8500857632933105
2025-04-14,4,2025,Mill A,Log B22,597.3,507.7,1.61,754.47,0.8499916289971539
2025-04-15,4,2025,Mill A,Log B22,626.7,532.7,0.88,802.0,0.8500079782990266
2025-04-16,4,2025,Mill A,Log B22,581.5,494.3,0.27,726.42,0.850042992261393
2025-04-17,4,2025,Mill A,Log B22,540.3,459.3,0.73,756.69,0.850083287062743
2025-04-18,4,2025,Mill A,Log B22,653.8,555.7,1.32,845.21,0.849954114408076
2025-04-19,4,2025,Mill A,Log B22,575.6,489.3,0.81,654.29,0.8500694927032661
2025-04-20,4,2025,Mill A,Log B22,706.4,600.4,0.99,966.25,0.8499433748584372
2025-04-21,4,2025,Mill A,Log B22,600.8,510.7,1.05,804.15,0.8500332889480693
2025-04-22,4,2025,Mill A,Log B22,635.5,540.2,1.2,822.77,0.8500393391030685
2025-04-23,4,2025,Mill A,Log B22,477.7,406.0,0.58,583.61,0.8499057986183798
2025-04-24,4,2025,Mill A,Log B22,497.2,422.6,1.53,739.3,0.8499597747385359
2025-04-25,4,2025,Mill A,Log B22,662.8,563.4,1.77,943.42,0.8500301750150875
2025-04-26,4,2025,Mill A,Log B22,548.0,465.8,1.54,704.67,0.85
2025-04-27,4,2025,Mill A,Log B22,596.1,506.7,0.64,692.3,0.8500251635631605
2025-04-28,4,2025,Mill A,Log B22,605.0,514.2,1.69,746.7,0.8499173553719009
2025-04-29,4,2025,Mill A,Log B22,581.6,494.4,0.83,632.33,0.8500687757909215
2025-04-30,4,2025,Mill A,Log B22,608.6,517.3,1.21,810.76,0.8499835688465329
2025-05-01,5,2025,Mill A,Log B22,604.4,513.7,1.48,735.97,0.8499338186631371
2025-05-02,5,2025,Mill A,Log B22,554.5,471.3,0.48,731.03,0.8499549143372408
2025-05-03,5,2025,Mill A,Log B22,653.4,555.4,0.58,871.9,0.8500153045607591
2025-05-04,5,2025,Mill A,Log B22,627.9,533.7,0.83,722.36,0.8499761108456761
2025-05-05,5,2025,Mill A,Log B22,612.4,520.5,0.82,713.01,0.8499346832135859
2025-05-06,5,2025,Mill A,Log B22,585.8,497.9,1.12,740.14,0.8499487879822465
2025-05-07,5,2025,Mill A,Log B22,602.8,512.4,1.5,833.28,0.8500331785003318
2025-05-08,5,2025,Mill A,Log B22,556.5,473.0,1.28,626.77,0.8499550763701708
2025-05-09,5,2025,Mill A,Log B22,612.8,520.9,1.08,723.25,0.8500326370757181
2025-05-10,5,2025,Mill A,Log B22,487.2,414.2,0.0,591.79,0.8501642036124795
2025-05-11,5,2025,Mill A,Log B22,615.6,523.3,0.56,789.9,0.8500649772579596
2025-05-12,5,2025,Mill A,Log B22,623.8,530.3,1.07,874.28,0.850112215453671
2025-05-13,5,2025,Mill A,Log B22,471.9,401.1,0.58,613.25,0.8499682136045773
2025-05-14,5,2025,Mill A,Log B22,617.0,524.5,1.39,882.52,0.8500810372771475
2025-05-15,5,2025,Mill A,Log B22,545.1,463.3,0.44,624.27,0.8499357915978719
2025-05-16,5,2025,Mill A,Log B22,614.6,522.4,0.75,792.13,0.8499837292547998
2025-05-17,5,2025,Mill A,Log B22,628.7,534.4,1.54,717.8,0.8500079529187211
2025-05-18,5,2025,Mill A,Log B22,596.9,507.4,0.48,795.19,0.8500586362874853
2025-05-19,5,2025,Mill A,Log B22,494.1,420.0,0.41,693.07,0.8500303582270795
2025-05-20,5,2025,Mill A,Log B22,583.3,495.8,0.09,669.15,0.8499914280816048
2025-05-21,5,2025,Mill A,Log B22,633.3,538.3,0.93,804.18,0.8499921048476236
2025-05-22,5,2025,Mill A,Log B22,560.0,476.0,0.89,701.82,0.85
2025-05-23,5,2025,Mill A,Log B22,532.1,452.3,1.05,715.85,0.8500281901898139
2025-05-24,5,2025,Mill A,Log B22,591.3,502.6,0.05,782.67,0.8499915440554711
2025-05-25,5,2025,Mill A,Log B22,575.9,489.5,0.86,820.91,0.8499739538114256
2025-05-26,5,2025,Mill A,Log B22,533.1,453.1,0.87,646.6,0.849934346276496
2025-05-27,5,2025,Mill A,Log B22,440.7,374.6,0.74,590.62,0.8500113455865669
2025-05-28,5,2025,Mill A,Log B22,678.6,576.8,1.39,946.77,0.8499852637783671
2025-05-29,5,2025,Mill A,Log B22,619.1,526.3,1.79,780.02,0.8501049911161362
2025-05-30,5,2025,Mill A,Log B22,684.6,581.9,0.43,901.96,0.8499853929301782
2025-05-31,5,2025,Mill A,Log B22,624.5,530.8,0.55,807.89,0.8499599679743794
2025-06-01,6,2025,Mill A,Log B22,444.0,377.4,1.1,572.42,0.85
2025-06-02,6,2025,Mill A,Log B22,412.2,350.3,1.08,554.62,0.8498301795245027
2025-06-03,6,2025,Mill A,Log B22,448.7,381.4,0.96,573.73,0.850011143302875
2025-06-04,6,2025,Mill A,Log B22,342.2,290.9,1.09,438.1,0.8500876680303916
2025-06-05,6,2025,Mill A,Log B22,462.2,392.8,1.48,508.67,0.8498485504110775
2025-06-06,6,2025,Mill A,Log B22,461.7,392.4,1.37,530.91,0.8499025341130604
2025-06-07,6,2025,Mill A,Log B22,427.9,363.7,2.01,572.67,0.8499649450806264
2025-06-08,6,2025,Mill A,Log B22,337.9,287.2,0.18,384.54,0.8499556081680971
2025-06-09,6,2025,Mill A,Log B22,446.2,379.3,1.81,590.52,0.8500672344240251
2025-06-10,6,2025,Mill A,Log B22,468.6,398.3,1.15,579.61,0.8499786598378147
2025-06-11,6,2025,Mill A,Log B22,397.8,338.1,0.56,552.95,0.8499245852187028
2025-06-12,6,2025,Mill A,Log B22,406.9,345.9,1.46,528.53,0.8500860162202015
2025-06-13,6,2025,Mill A,Log B22,374.5,318.3,0.94,536.6,0.8499332443257677
2025-06-14,6,2025,Mill A,Log B22,446.5,379.5,0.95,631.81,0.8499440089585666
2025-06-15,6,2025,Mill A,Log B22,405.9,345.0,1.07,527.53,0.8499630450849963
2025-06-16,6,2025,Mill A,Log B22,370.5,314.9,0.86,515.36,0.8499325236167341
2025-06-17,6,2025,Mill A,Log B22,311.7,264.9,2.03,404.74,0.8498556304138595
2025-06-18,6,2025,Mill A,Log B22,337.7,287.0,1.1,452.03,0.849866745632218
2025-06-19,6,2025,Mill A,Log B22,352.6,299.7,2.0,489.55,0.8499716392512762
2025-06-20,6,2025,Mill A,Log B22,461.2,392.0,0.75,600.68,0.849956634865568
2025-06-21,6,2025,Mill A,Log B22,418.4,355.6,1.21,469.8,0.849904397705545
2025-06-22,6,2025,Mill A,Log B22,409.4,348.0,0.9,578.84,0.8500244259892527
2025-06-23,6,2025,Mill A,Log B22,432.4,367.5,2.36,546.84,0.8499074930619797
2025-06-24,6,2025,Mill A,Log B22,440.4,374.3,1.0,521.58,0.8499091734786558
2025-06-25,6,2025,Mill A,Log B22,409.0,347.6,0.96,489.5,0.849877750611247
2025-06-26,6,2025,Mill A,Log B22,465.2,395.4,1.35,576.2,0.849957007738607
2025-06-27,6,2025,Mill A,Log B22,417.5,354.9,2.41,541.86,0.850059880239521
2025-06-28,6,2025,Mill A,Log B22,474.9,403.7,0.75,583.89,0.8500736997262581
2025-06-29,6,2025,Mill A,Log B22,437.5,371.9,0.53,588.13,0.8500571428571428
2025-06-30,6,2025,Mill A,Log B22,402.7,342.3,1.39,526.18,0.8500124161907128
2025-07-01,7,2025,Mill A,Log B22,534.6,454.4,1.48,731.86,0.8499812944257388
2025-07-02,7,2025,Mill A,Log B22,468.3,398.0,1.36,602.17,0.8498825539184284
2025-07-03,7,2025,Mill A,Log B22,467.1,397.0,1.1,616.78,0.8499250695782488
2025-07-04,7,2025,Mill A,Log B22,367.9,312.7,1.06,483.88,0.8499592280511009
2025-07-05,7,2025,Mill A,Log B22,406.8,345.7,1.83,483.7,0.849803343166175
2025-07-06,7,2025,Mill A,Log B22,438.7,372.9,1.76,567.16,0.8500113973102348
2025-07-07,7,2025,Mill A,Log B22,434.9,369.7,1.74,531.76,0.8500804782708669
2025-07-08,7,2025,Mill A,Log B22,316.7,269.2,1.26,405.69,0.8500157878118093
2025-07-09,7,2025,Mill A,Log B22,414.8,352.6,1.62,506.29,0.8500482160077146
2025-07-10,7,2025,Mill A,Log B22,411.6,349.9,0.76,494.7,0.8500971817298347
2025-07-11,7,2025,Mill A,Log B22,448.1,380.8,0.63,512.02,0.8498103101986164
2025-07-12,7,2025,Mill A,Log B22,370.9,315.3,1.23,422.13,0.8500943650579672
2025-07-13,7,2025,Mill A,Log B22,402.7,342.3,0.59,505.71,0.8500124161907128
2025-07-14,7,2025,Mill A,Log B22,356.2,302.8,0.78,433.45,0.8500842223469961
2025-07-15,7,2025,Mill A,Log B22,351.4,298.7,0.0,426.63,0.8500284575981787
2025-07-16,7,2025,Mill A,Log B22,370.1,314.6,6.07,537.64,0.8500405295865983
2025-07-17,7,2025,Mill A,Log B22,395.2,335.9,1.8,488.8,0.8499493927125505
2025-07-18,7,2025,Mill A,Log B22,491.4,417.7,1.66,603.09,0.85002035002035
2025-07-19,7,2025,Mill A,Log B22,421.2,358.0,1.57,513.56,0.8499525166191834
2025-07-20,7,2025,Mill A,Log B22,338.0,287.3,0.83,434.1,0.8500000000000001
2025-07-21,7,2025,Mill A,Log B22,428.6,364.3,0.96,578.9,0.8499766682221185
2025-07-22,7,2025,Mill A,Log B22,399.8,339.8,1.16,492.31,0.8499249624812406
2025-07-23,7,2025,Mill A,Log B22,388.0,329.8,0.36,541.45,0.85
2025-07-24,7,2025,Mill A,Log B22,369.9,314.4,1.01,441.2,0.8499594484995945
2025-07-25,7,2025,Mill A,Log B22,401.0,340.8,1.16,589.62,0.8498753117206983
2025-07-26,7,2025,Mill A,Log B22,441.1,374.9,0.91,581.42,0.8499206529131715
2025-07-27,7,2025,Mill A,Log B22,347.3,295.2,1.25,391.97,0.8499856032248776
2025-07-28,7,2025,Mill A,Log B22,551.5,468.8,0.64,722.73,0.8500453309156846
2025-07-29,7,2025,Mill A,Log B22,471.5,400.8,0.82,655.12,0.8500530222693532
2025-07-30,7,2025,Mill A,Log B22,403.3,342.8,1.62,520.17,0.8499876022811803
2025-07-31,7,2025,Mill A,Log B22,418.0,355.3,0.89,581.22,0.85
2025-08-01,8,2025,Mill A,Log B22,353.1,300.1,1.72,481.27,0.8499008779382611
2025-08-02,8,2025,Mill A,Log B22,467.7,397.5,0.96,654.17,0.849903784477229
2025-08-03,8,2025,Mill A,Log B22,396.9,337.4,0.45,484.17,0.8500881834215167
2025-08-04,8,2025,Mill A,Log B22,415.4,353.1,0.89,522.37,0.8500240731824749
2025-08-05,8,2025,Mill A,Log B22,429.3,364.9,0.38,545.27,0.8499883531330071
2025-08-06,8,2025,Mill A,Log B22,396.7,337.2,0.7,556.64,0.8500126039828586
2025-08-07,8,2025,Mill A,Log B22,452.8,384.9,1.31,564.59,0.8500441696113074
2025-08-08,8,2025,Mill A,Log B22,410.2,348.7,0.17,506.42,0.8500731350560702
2025-08-09,8,2025,Mill A,Log B22,412.4,350.5,1.42,513.88,0.8499030067895248
2025-08-10,8,2025,Mill A,Log B22,392.2,333.4,0.64,535.05,0.8500764915859255
2025-08-11,8,2025,Mill A,Log B22,502.4,427.0,0.48,602.59,0.8499203821656052
2025-08-12,8,2025,Mill A,Log B22,494.1,420.0,1.23,654.13,0.8500303582270795
2025-08-13,8,2025,Mill A,Log B22,360.1,306.1,1.19,493.2,0.8500416550958068
2025-08-14,8,2025,Mill A,Log B22,423.2,359.7,1.83,529.58,0.849952741020794
2025-08-15,8,2025,Mill A,Log B22,356.7,303.2,0.67,463.73,0.8500140173815531
2025-08-16,8,2025,Mill A,Log B22,413.6,351.6,0.0,478.81,0.8500967117988395
2025-08-17,8,2025,Mill A,Log B22,388.4,330.1,0.77,505.11,0.8498970133882596
2025-08-18,8,2025,Mill A,Log B22,411.6,349.9,0.0,554.54,0.8500971817298347
2025-08-19,8,2025,Mill A,Log B22,384.8,327.1,1.67,514.56,0.850051975051975
2025-08-20,8,2025,Mill A,Log B22,464.9,395.1,0.62,558.47,0.8498601849860186
2025-08-21,8,2025,Mill A,Log B22,426.4,362.4,0.37,548.48,0.849906191369606
2025-08-22,8,2025,Mill A,Log B22,407.2,346.2,1.52,505.22,0.850196463654224
2025-08-23,8,2025,Mill A,Log B22,444.6,377.9,0.96,534.98,0.8499775078722446
2025-08-24,8,2025,Mill A,Log B22,411.6,349.8,0.25,561.51,0.8498542274052477
2025-08-25,8,2025,Mill A,Log B22,442.0,375.7,0.59,533.5,0.85
2025-08-26,8,2025,Mill A,Log B22,340.3,289.2,1.67,465.63,0.8498383779018512
2025-08-27,8,2025,Mill A,Log B22,336.2,285.8,1.85,436.74,0.8500892325996431
2025-08-28,8,2025,Mill A,Log B22,425.9,362.0,1.0,556.48,0.8499647804648979
2025-08-29,8,2025,Mill A,Log B22,407.5,346.4,1.3,525.46,0.8500613496932515
2025-08-30,8,2025,Mill A,Log B22,450.3,382.8,1.83,578.24,0.8500999333777481
2025-08-31,8,2025,Mill A,Log B22,409.4,348.0,1.54,557.55,0.8500244259892527
2025-09-01,9,2025,Mill A,Log B22,635.4,540.1,1.05,869.73,0.8500157381177211
2025-09-02,9,2025,Mill A,Log B22,564.7,480.0,0.46,807.11,0.8500088542588985
2025-09-03,9,2025,Mill A,Log B22,584.8,497.1,0.71,694.32,0.8500341997264023
2025-09-04,9,2025,Mill A,Log B22,476.1,404.7,1.87,590.14,0.8500315059861373
2025-09-05,9,2025,Mill A,Log B22,547.4,465.3,1.18,674.94,0.850018268176836
2025-09-06,9,2025,Mill A,Log B22,634.4,539.2,1.6,863.21,0.8499369482976041
2025-09-07,9,2025,Mill A,Log B22,600.1,510.1,0.87,819.45,0.8500249958340277
2025-09-08,9,2025,Mill A,Log B22,580.4,493.3,1.29,755.35,0.8499310820124053
2025-09-09,9,2025,Mill A,Log B22,661.6,562.4,1.5,724.64,0.8500604594921402
2025-09-10,9,2025,Mill A,Log B22,584.0,496.4,1.65,774.91,0.85
2025-09-11,9,2025,Mill A,Log B22,554.4,471.2,1.39,659.05,0.84992784992785
2025-09-12,9,2025,Mill A,Log B22,587.9,499.7,0.88,773.59,0.8499744854567104
2025-09-13,9,2025,Mill A,Log B22,574.1,488.0,0.31,695.67,0.8500261278522905
2025-09-14,9,2025,Mill A,Log B22,553.5,470.4,5.99,790.73,0.8498644986449864
2025-09-15,9,2025,Mill A,Log B22,597.8,508.1,0.43,698.74,0.8499498159919706
2025-09-16,9,2025,Mill A,Log B22,671.3,570.6,1.11,881.89,0.8499925517652317
2025-09-17,9,2025,Mill A,Log B22,550.5,467.9,1.33,723.02,0.8499545867393279
2025-09-18,9,2025,Mill A,Log B22,615.7,523.3,0.31,809.45,0.8499269124573655
2025-09-19,9,2025,Mill A,Log B22,558.8,475.0,0.48,750.65,0.850035790980673
2025-09-20,9,2025,Mill A,Log B22,632.1,537.3,0.61,769.65,0.8500237304224014
2025-09-21,9,2025,Mill A,Log B22,650.9,553.2,1.5,817.89,0.8499001382700877
2025-09-22,9,2025,Mill A,Log B22,637.5,541.9,0.96,862.78,0.8500392156862745
2025-09-23,9,2025,Mill A,Log B22,683.6,581.1,1.68,878.55,0.8500585137507314
2025-09-24,9,2025,Mill A,Log B22,634.4,539.2,1.21,803.16,0.8499369482976041
2025-09-25,9,2025,Mill A,Log B22,628.5,534.2,0.85,756.45,0.8499602227525856
2025-09-26,9,2025,Mill A,Log B22,579.4,492.5,0.53,718.25,0.8500172592336901
2025-09-27,9,2025,Mill A,Log B22,577.2,490.6,1.12,693.38,0.8499653499653499
2025-09-28,9,2025,Mill A,Log B22,646.7,549.7,1.18,938.15,0.8500077315602289
2025-09-29,9,2025,Mill A,Log B22,594.2,505.1,1.38,698.24,0.8500504880511612
2025-09-30,9,2025,Mill A,Log B22,534.0,453.9,1.19,710.34,0.85
2025-10-01,10,2025,Mill A,Log B22,632.1,537.3,1.73,789.95,0.8500237304224014
2025-10-02,10,2025,Mill A,Log B22,714.5,607.4,6.1,969.24,0.8501049685094472
2025-10-03,10,2025,Mill A,Log B22,564.9,480.1,1.1,702.63,0.8498849353867942
2025-10-04,10,2025,Mill A,Log B22,664.5,564.9,0.89,817.47,0.8501128668171557
2025-10-05,10,2025,Mill A,Log B22,708.2,602.0,0.55,986.79,0.8500423609149957
2025-10-06,10,2025,Mill A,Log B22,591.9,503.1,0.89,789.59,0.8499746578813989
2025-10-07,10,2025,Mill A,Log B22,531.9,452.1,1.11,658.29,0.849971799210378
2025-10-08,10,2025,Mill A,Log B22,683.7,581.1,0.93,951.12,0.8499341816586222
2025-10-09,10,2025,Mill A,Log B22,585.4,497.6,1.61,777.21,0.8500170823368638
2025-10-10,10,2025,Mill A,Log B22,577.6,491.0,1.83,688.87,0.8500692520775623
2025-10-11,10,2025,Mill A,Log B22,555.2,471.9,0.15,693.76,0.8499639769452448
