date_key,site_key,product_key,input_volume_m3,output_volume_m3,downtime_hours,shift_hours,energy_kwh
20241216,3,3,813.7,732.3,1.2,24,1044.65
20241217,3,3,639.2,575.3,0.78,24,923.07
20241218,3,3,724.1,651.7,1.0,24,952.27
20241219,3,3,772.1,694.9,0.64,24,1243.64
20241220,3,3,718.9,647.0,1.18,24,874.73
20241221,3,3,632.3,569.0,0.91,24,792.84
20241222,3,3,688.1,619.3,6.79,24,1023.02
20241223,3,3,748.0,673.2,0.65,24,1073.84
20241224,3,3,679.0,611.1,0.83,24,1011.95
20241225,3,3,758.7,682.8,1.38,24,1154.14
20241226,3,3,703.3,632.9,1.25,24,894.41
20241227,3,3,718.2,646.4,1.19,24,958.78
20241228,3,3,702.2,632.0,0.19,24,945.22
20241229,3,3,724.0,651.6,0.95,24,956.11
20241230,3,3,700.9,630.8,0.77,24,957.75
20241231,3,3,694.4,624.9,0.58,24,912.74
20250101,3,3,738.7,664.8,6.52,24,1118.77
20250102,3,3,686.2,617.6,0.68,24,1004.39
20250103,3,3,729.8,656.9,1.14,24,1160.31
20250104,3,3,781.7,703.6,0.7,24,1045.55
20250105,3,3,678.8,610.9,1.17,24,873.66
20250106,3,3,738.7,664.8,1.09,24,967.33
20250107,3,3,736.2,662.6,5.35,24,968.82
20250108,3,3,761.5,685.4,0.38,24,1015.88
20250109,3,3,733.9,660.5,0.64,24,962.32
20250110,3,3,764.7,688.2,1.26,24,971.89
20250111,3,3,917.7,826.0,0.47,24,1193.64
20250112,3,3,740.2,666.2,1.75,24,961.56
20250113,3,3,713.7,642.4,1.0,24,929.56
20250114,3,3,718.2,646.4,1.38,24,916.55
20250115,3,3,785.8,707.2,1.26,24,1060.29
20250116,3,3,692.8,623.5,0.0,24,984.17
20250117,3,3,716.6,644.9,1.15,24,899.58
20250118,3,3,699.4,629.5,1.14,24,982.25
20250119,3,3,792.0,712.8,0.51,24,1071.36
20250120,3,3,761.7,685.5,1.75,24,872.67
20250121,3,3,758.8,682.9,0.71,24,910.03
20250122,3,3,782.3,704.1,1.83,24,1085.57
20250123,3,3,750.0,675.0,1.19,24,971.89
20250124,3,3,770.2,693.2,0.88,24,1023.2
20250125,3,3,652.8,587.6,0.6,24,827.39
20250126,3,3,689.8,620.9,1.44,24,984.76
20250127,3,3,719.1,647.2,1.03,24,1014.72
20250128,3,3,714.6,643.1,0.41,24,935.84
20250129,3,3,662.0,595.8,1.68,24,873.07
20250130,3,3,696.8,627.1,0.5,24,970.42
20250131,3,3,639.6,575.6,0.71,24,886.53
20250201,3,3,680.7,612.6,0.34,24,901.96
20250202,3,3,845.1,760.6,0.1,24,1108.1
20250203,3,3,735.2,661.7,1.37,24,1106.9
20250204,3,3,739.9,665.9,1.28,24,886.63
20250205,3,3,722.6,650.4,0.03,24,904.7
20250206,3,3,744.6,670.1,2.09,24,1003.51
20250207,3,3,639.7,575.8,0.92,24,818.69
20250208,3,3,766.5,689.8,0.73,24,1120.71
20250209,3,3,696.5,626.8,0.83,24,916.4
20250210,3,3,762.5,686.2,0.29,24,1124.69
20250211,3,3,760.1,684.0,0.91,24,1082.94
20250212,3,3,725.1,652.5,0.37,24,926.87
20250213,3,3,819.0,737.1,0.8,24,1123.7
20250214,3,3,705.2,634.7,0.47,24,908.25
20250215,3,3,812.1,730.9,1.35,24,1050.72
20250216,3,3,726.5,653.8,0.68,24,949.25
20250217,3,3,706.3,635.6,0.66,24,925.41
20250218,3,3,781.7,703.5,0.36,24,1022.97
20250219,3,3,670.9,603.8,1.45,24,765.24
20250220,3,3,815.3,733.8,0.79,24,1091.43
20250221,3,3,665.0,598.5,1.51,24,865.69
20250222,3,3,679.7,611.8,2.11,24,872.18
20250223,3,3,732.5,659.3,0.68,24,1013.55
20250224,3,3,751.2,676.1,1.24,24,1034.44
20250225,3,3,708.0,637.2,0.78,24,904.78
20250226,3,3,718.3,646.5,1.01,24,995.05
20250227,3,3,693.6,624.3,0.72,24,916.71
20250228,3,3,669.4,602.5,0.26,24,929.88
20250301,3,3,709.4,638.5,0.88,24,809.87
20250302,3,3,624.2,561.8,1.02,24,795.38
20250303,3,3,612.0,550.8,0.6,24,876.0
20250304,3,3,556.9,501.2,1.62,24,685.31
20250305,3,3,577.8,520.0,0.73,24,878.79
20250306,3,3,682.3,614.1,1.07,24,914.49
20250307,3,3,688.3,619.5,1.13,24,926.88
20250308,3,3,567.4,510.7,0.78,24,882.55
20250309,3,3,558.1,502.3,1.67,24,711.07
20250310,3,3,614.9,553.4,1.13,24,831.08
20250311,3,3,500.5,450.5,1.54,24,668.06
20250312,3,3,609.1,548.2,1.39,24,876.17
20250313,3,3,601.5,541.4,1.37,24,785.41
20250314,3,3,666.1,599.5,0.91,24,887.25
20250315,3,3,605.5,545.0,1.29,24,783.35
20250316,3,3,700.5,630.4,1.99,24,832.54
20250317,3,3,652.2,587.0,0.53,24,948.35
20250318,3,3,574.5,517.0,1.21,24,772.48
20250319,3,3,562.4,506.1,0.48,24,723.1
20250320,3,3,701.6,631.5,0.64,24,910.58
20250321,3,3,626.0,563.4,0.7,24,774.25
20250322,3,3,515.1,463.6,1.7,24,643.96
20250323,3,3,580.9,522.8,1.57,24,722.4
20250324,3,3,511.2,460.1,1.14,24,656.38
20250325,3,3,566.1,509.5,1.87,24,765.13
20250326,3,3,611.0,549.9,1.23,24,801.85
20250327,3,3,551.5,496.4,0.41,24,734.81
20250328,3,3,639.7,575.7,1.88,24,901.0
20250329,3,3,610.3,549.2,0.54,24,904.5
20250330,3,3,600.9,540.8,0.99,24,758.26
20250331,3,3,658.4,592.6,0.26,24,916.33
20250401,3,3,584.3,525.9,1.91,24,805.39
20250402,3,3,530.1,477.1,0.81,24,741.64
20250403,3,3,664.9,598.4,0.37,24,875.85
20250404,3,3,557.4,501.6,0.43,24,757.12
20250405,3,3,617.3,555.6,0.88,24,822.01
20250406,3,3,513.5,462.2,2.08,24,637.75
20250407,3,3,629.8,566.8,1.81,24,757.92
20250408,3,3,622.3,560.1,0.72,24,939.73
20250409,3,3,623.0,560.7,1.11,24,880.81
20250410,3,3,593.2,533.9,0.0,24,850.88
20250411,3,3,579.6,521.6,0.91,24,770.91
20250412,3,3,618.1,556.3,0.97,24,865.64
20250413,3,3,644.6,580.1,1.11,24,896.76
20250414,3,3,624.2,561.8,0.71,24,806.84
20250415,3,3,575.6,518.0,0.67,24,855.14
20250416,3,3,591.5,532.3,1.11,24,834.58
20250417,3,3,606.2,545.6,0.44,24,867.62
20250418,3,3,571.8,514.6,0.51,24,828.29
20250419,3,3,586.8,528.1,1.12,24,710.15
20250420,3,3,601.6,541.4,1.65,24,763.01
20250421,3,3,622.1,559.9,0.66,24,905.33
20250422,3,3,442.3,398.1,0.59,24,525.27
20250423,3,3,508.7,457.9,0.98,24,688.13
20250424,3,3,564.0,507.6,0.57,24,654.21
20250425,3,3,570.8,513.7,0.78,24,781.26
20250426,3,3,523.9,471.5,1.16,24,776.42
20250427,3,3,610.8,549.7,1.13,24,810.07
20250428,3,3,646.7,582.0,0.82,24,877.81
20250429,3,3,643.2,578.8,0.83,24,946.11
20250430,3,3,534.9,481.4,0.3,24,699.51
20250501,3,3,609.3,548.4,0.82,24,861.1
20250502,3,3,521.1,469.0,0.8,24,806.69
20250503,3,3,594.7,535.3,1.52,24,801.61
20250504,3,3,666.3,599.7,1.07,24,941.32
20250505,3,3,620.7,558.6,0.14,24,788.69
20250506,3,3,670.3,603.2,0.53,24,867.88
20250507,3,3,596.2,536.6,1.01,24,773.52
20250508,3,3,553.7,498.3,5.94,24,713.39
20250509,3,3,538.9,485.0,1.23,24,786.7
20250510,3,3,671.5,604.4,1.73,24,1001.97
20250511,3,3,615.7,554.1,1.01,24,781.42
20250512,3,3,629.7,566.7,1.26,24,819.07
20250513,3,3,581.5,523.3,1.35,24,761.64
20250514,3,3,488.9,440.0,1.19,24,711.12
20250515,3,3,700.9,630.8,0.5,24,955.02
20250516,3,3,546.9,492.2,1.35,24,653.78
20250517,3,3,541.0,486.9,1.34,24,716.58
20250518,3,3,568.4,511.6,0.87,24,763.86
20250519,3,3,608.2,547.4,0.0,24,845.16
20250520,3,3,610.2,549.2,1.99,24,796.35
20250521,3,3,591.2,532.1,0.98,24,832.34
20250522,3,3,604.2,543.8,1.15,24,792.69
20250523,3,3,512.9,461.6,1.7,24,677.44
20250524,3,3,599.4,539.4,1.04,24,822.38
20250525,3,3,646.0,581.4,0.41,24,838.53
20250526,3,3,601.2,541.1,0.72,24,720.62
20250527,3,3,585.1,526.6,0.79,24,684.97
20250528,3,3,580.3,522.3,0.5,24,740.72
20250529,3,3,640.6,576.5,1.92,24,876.44
20250530,3,3,555.6,500.1,1.34,24,842.48
20250531,3,3,545.5,491.0,1.51,24,755.95
20250601,3,3,416.2,374.5,1.06,24,538.2
20250602,3,3,501.1,451.0,0.18,24,684.0
20250603,3,3,443.1,398.8,1.13,24,606.4
20250604,3,3,499.0,449.1,0.69,24,642.91
20250605,3,3,480.7,432.6,1.19,24,650.91
20250606,3,3,385.0,346.5,1.81,24,465.86
20250607,3,3,420.3,378.3,1.35,24,643.22
20250608,3,3,431.5,388.4,0.59,24,554.31
20250609,3,3,387.5,348.7,0.81,24,453.07
20250610,3,3,370.0,333.0,1.41,24,460.34
20250611,3,3,455.4,409.8,0.93,24,654.03
20250612,3,3,436.3,392.6,0.31,24,555.9
20250613,3,3,452.1,406.9,0.81,24,587.46
20250614,3,3,342.1,307.9,0.81,24,456.48
20250615,3,3,375.4,337.8,0.37,24,484.13
20250616,3,3,453.8,408.5,1.3,24,587.45
20250617,3,3,410.7,369.6,1.86,24,541.37
20250618,3,3,404.4,364.0,1.54,24,531.89
20250619,3,3,342.1,307.9,0.47,24,490.58
20250620,3,3,419.8,377.8,0.62,24,650.6
20250621,3,3,433.3,390.0,1.28,24,575.53
20250622,3,3,420.6,378.5,1.7,24,546.33
20250623,3,3,413.7,372.3,1.18,24,587.14
20250624,3,3,466.3,419.7,1.15,24,633.66
20250625,3,3,464.1,417.7,0.88,24,608.61
20250626,3,3,467.2,420.5,1.33,24,619.1
20250627,3,3,409.5,368.6,1.19,24,546.57
20250628,3,3,397.9,358.1,0.0,24,497.38
20250629,3,3,419.0,377.1,1.46,24,583.35
20250630,3,3,331.8,298.6,1.53,24,475.77
20250701,3,3,299.2,269.3,0.59,24,396.24
20250702,3,3,432.4,389.1,0.17,24,587.18
20250703,3,3,294.7,265.2,0.77,24,387.78
20250704,3,3,389.4,350.4,1.03,24,546.39
20250705,3,3,471.0,423.9,0.44,24,630.58
20250706,3,3,431.6,388.4,0.66,24,603.03
20250707,3,3,390.2,351.2,0.58,24,467.16
20250708,3,3,414.6,373.1,0.69,24,514.86
20250709,3,3,436.7,393.0,0.72,24,669.26
20250710,3,3,391.5,352.4,1.06,24,523.11
20250711,3,3,441.4,397.3,0.93,24,633.95
20250712,3,3,380.4,342.4,1.57,24,588.25
20250713,3,3,447.2,402.5,1.34,24,633.61
20250714,3,3,426.3,383.6,1.09,24,624.99
20250715,3,3,420.0,378.0,1.97,24,602.17
20250716,3,3,414.9,373.5,1.24,24,626.17
20250717,3,3,434.0,390.6,1.46,24,545.42
20250718,3,3,399.0,359.1,1.18,24,504.61
20250719,3,3,322.3,290.1,0.74,24,405.08
20250720,3,3,450.7,405.6,0.6,24,617.05
20250721,3,3,366.1,329.5,0.46,24,499.22
20250722,3,3,333.3,300.0,1.55,24,471.28
20250723,3,3,379.0,341.1,1.58,24,498.27
20250724,3,3,438.6,394.7,0.4,24,517.89
20250725,3,3,474.4,426.9,0.9,24,660.04
20250726,3,3,398.0,358.2,6.58,24,543.47
20250727,3,3,396.7,357.0,1.29,24,570.61
20250728,3,3,429.7,386.8,0.5,24,536.63
20250729,3,3,423.1,380.8,1.44,24,603.39
20250730,3,3,368.2,331.4,1.1,24,502.34
20250731,3,3,417.2,375.5,1.53,24,574.77
20250801,3,3,391.2,352.0,0.59,24,532.29
20250802,3,3,462.9,416.6,1.44,24,613.37
20250803,3,3,487.5,438.8,1.48,24,643.91
20250804,3,3,375.7,338.1,1.82,24,530.72
20250805,3,3,404.1,363.7,0.02,24,535.71
20250806,3,3,510.1,459.1,0.64,24,657.36
20250807,3,3,354.4,319.0,2.22,24,439.36
20250808,3,3,431.6,388.5,1.67,24,622.9
20250809,3,3,445.8,401.2,0.67,24,581.53
20250810,3,3,476.6,429.0,0.48,24,595.65
20250811,3,3,444.6,400.1,0.75,24,645.02
20250812,3,3,313.5,282.1,6.47,24,484.08
20250813,3,3,393.2,353.9,0.95,24,538.58
20250814,3,3,412.6,371.4,0.26,24,573.44
20250815,3,3,400.1,360.0,1.19,24,561.71
20250816,3,3,367.0,330.3,0.58,24,465.84
20250817,3,3,350.8,315.7,0.12,24,481.27
20250818,3,3,361.4,325.3,1.36,24,494.18
20250819,3,3,484.0,435.6,1.54,24,679.02
20250820,3,3,361.3,325.1,0.92,24,508.59
20250821,3,3,398.3,358.5,1.24,24,554.19
20250822,3,3,532.0,478.8,6.74,24,665.04
20250823,3,3,500.1,450.1,0.36,24,654.36
20250824,3,3,388.6,349.8,0.94,24,550.37
20250825,3,3,354.3,318.8,0.22,24,447.18
20250826,3,3,458.9,413.0,1.31,24,582.37
20250827,3,3,392.7,353.5,0.47,24,524.78
20250828,3,3,422.5,380.3,0.0,24,517.67
20250829,3,3,408.5,367.6,0.78,24,576.79
20250830,3,3,424.2,381.8,0.24,24,558.42
20250831,3,3,453.5,408.1,0.98,24,575.88
20250901,3,3,610.2,549.2,0.68,24,761.02
20250902,3,3,645.4,580.8,0.0,24,958.33
20250903,3,3,470.1,423.1,0.87,24,763.37
20250904,3,3,589.1,530.2,0.8,24,815.45
20250905,3,3,569.4,512.4,0.48,24,703.64
20250906,3,3,624.4,562.0,1.87,24,764.17
20250907,3,3,585.2,526.7,1.61,24,740.45
20250908,3,3,607.6,546.9,1.24,24,783.03
20250909,3,3,669.0,602.1,0.11,24,931.72
20250910,3,3,654.4,588.9,0.0,24,915.69
20250911,3,3,579.4,521.5,1.46,24,708.34
20250912,3,3,556.4,500.7,0.83,24,757.33
20250913,3,3,597.2,537.5,1.57,24,814.32
20250914,3,3,661.9,595.7,1.09,24,905.04
20250915,3,3,582.9,524.6,1.41,24,769.89
20250916,3,3,591.7,532.5,0.6,24,837.95
20250917,3,3,610.3,549.3,0.62,24,754.18
20250918,3,3,580.4,522.3,0.21,24,814.78
20250919,3,3,702.1,631.9,1.73,24,913.19
20250920,3,3,617.2,555.5,0.77,24,849.59
20250921,3,3,546.8,492.1,1.01,24,706.41
20250922,3,3,622.1,559.9,1.83,24,871.85
20250923,3,3,577.6,519.9,0.61,24,786.65
20250924,3,3,710.2,639.2,1.2,24,1039.91
20250925,3,3,674.2,606.8,1.32,24,908.86
20250926,3,3,591.1,532.0,1.03,24,848.64
20250927,3,3,585.7,527.1,1.86,24,754.64
20250928,3,3,505.7,455.2,1.58,24,630.76
20250929,3,3,527.2,474.5,0.47,24,788.84
20250930,3,3,596.8,537.1,0.89,24,770.02
20251001,3,3,688.5,619.7,1.59,24,984.37
20251002,3,3,570.0,513.0,0.79,24,835.14
20251003,3,3,601.3,541.2,0.19,24,856.88
20251004,3,3,595.2,535.7,1.29,24,788.22
20251005,3,3,591.8,532.6,0.57,24,665.16
20251006,3,3,652.4,587.2,1.58,24,822.33
20251007,3,3,550.5,495.5,1.26,24,791.17
20251008,3,3,579.9,521.9,0.81,24,772.11
20251009,3,3,575.6,518.1,0.78,24,752.52
20251010,3,3,635.1,571.6,0.49,24,840.43
20251011,3,3,630.2,567.2,1.06,24,814.91
20251012,3,3,560.5,504.4,0.6,24,851.02
20251013,3,3,674.7,607.3,0.86,24,848.71
20251014,3,3,648.1,583.3,1.29,24,874.33
20251015,3,3,652.5,587.3,1.18,24,958.7
20251016,3,3,654.5,589.0,1.87,24,836.07
20251017,3,3,562.9,506.6,1.43,24,697.0
20251018,3,3,582.1,523.9,1.64,24,836.68
20251019,3,3,640.8,576.7,1.49,24,869.03
20251020,3,3,605.9,545.3,1.3,24,740.44
20251021,3,3,604.9,544.4,0.69,24,769.04
20251022,3,3,576.6,519.0,0.56,24,762.65
20251023,3,3,524.3,471.9,1.13,24,644.19
20251024,3,3,656.0,590.4,0.33,24,877.81
20251025,3,3,665.8,599.2,1.89,24,752.45
20251026,3,3,601.6,541.4,0.55,24,734.45
20251027,3,3,610.8,549.7,0.68,24,823.41
20251028,3,3,628.4,565.6,0.87,24,911.95
20251029,3,3,618.0,556.2,1.11,24,870.55
20251030,3,3,658.5,592.7,1.32,24,860.55
20251031,3,3,556.5,500.8,1.62,24,754.26
20251101,3,3,598.5,538.7,0.76,24,834.8
20251102,3,3,580.9,522.9,1.43,24,730.41
20251103,3,3,550.2,495.2,1.15,24,850.42
20251104,3,3,630.7,567.6,0.85,24,871.61
20251105,3,3,519.3,467.4,0.9,24,685.21
20251106,3,3,551.2,496.1,1.22,24,819.28
20251107,3,3,505.2,454.6,1.03,24,730.83
20251108,3,3,626.3,563.7,2.01,24,817.68
20251109,3,3,582.3,524.0,1.33,24,844.55
20251110,3,3,625.5,562.9,0.25,24,766.98
20251111,3,3,593.1,533.7,1.04,24,783.26
20251112,3,3,695.1,625.6,1.52,24,1004.93
20251113,3,3,665.0,598.5,1.31,24,972.38
20251114,3,3,634.2,570.8,0.0,24,873.14
20251115,3,3,647.3,582.6,1.54,24,866.51
20251116,3,3,627.4,564.6,0.36,24,890.77
20251117,3,3,560.5,504.4,0.55,24,799.12
20251118,3,3,601.0,540.9,1.4,24,879.63
20251119,3,3,568.6,511.8,1.05,24,837.66
20251120,3,3,608.6,547.7,1.6,24,776.72
20251121,3,3,589.2,530.3,0.47,24,751.88
20251122,3,3,644.6,580.2,0.43,24,884.2
20251123,3,3,567.9,511.1,1.76,24,681.06
20251124,3,3,628.4,565.5,1.43,24,768.07
20251125,3,3,625.3,562.8,1.18,24,835.78
20251126,3,3,596.8,537.1,0.57,24,829.62
20251127,3,3,591.8,532.6,1.14,24,867.09
20251128,3,3,580.0,522.0,5.28,24,793.46
20251129,3,3,560.6,504.5,0.35,24,757.73
20251130,3,3,673.4,606.1,1.41,24,841.31
20251201,3,3,704.2,633.8,0.0,24,910.23
20251202,3,3,775.7,698.1,0.32,24,977.8
20251203,3,3,762.8,686.5,0.97,24,1079.02
20251204,3,3,610.0,549.0,1.31,24,840.39
20251205,3,3,635.4,571.8,1.3,24,912.69
20251206,3,3,710.2,639.2,1.16,24,1033.34
20251207,3,3,726.6,654.0,0.26,24,890.85
20251208,3,3,727.2,654.4,0.59,24,1104.24
20251209,3,3,668.3,601.5,0.67,24,925.86
20251210,3,3,765.3,688.8,1.39,24,1013.92
20251211,3,3,740.6,666.5,0.69,24,948.99
20251212,3,3,752.9,677.6,2.28,24,864.88
20251213,3,3,665.1,598.6,0.82,24,896.01
20251214,3,3,744.1,669.7,1.17,24,945.66
20251215,3,3,669.1,602.2,1.58,24,799.05
20251216,3,3,782.7,704.5,1.52,24,1015.3
20251217,3,3,579.5,521.6,0.22,24,824.27
20251218,3,3,639.4,575.4,1.75,24,875.47
20251219,3,3,689.1,620.2,0.88,24,931.59
20251220,3,3,725.5,653.0,2.0,24,1024.44
20251221,3,3,744.1,669.6,0.76,24,968.63
20251222,3,3,775.2,697.7,1.77,24,1043.77
20251223,3,3,754.3,678.9,1.45,24,988.18
20251224,3,3,689.2,620.3,1.0,24,832.25
20251225,3,3,749.0,674.1,0.44,24,908.39
20251226,3,3,700.0,630.0,0.76,24,923.06
20251227,3,3,778.4,700.6,0.06,24,992.97
20251228,3,3,698.7,628.8,0.22,24,830.36
20251229,3,3,694.5,625.0,2.25,24,919.41
20251230,3,3,728.4,655.6,1.16,24,1036.71
20251231,3,3,696.5,626.9,6.42,24,983.8
20240101,3,4,656.3,590.7,1.15,24,772.65
20240102,3,4,721.3,649.2,0.87,24,977.83
20240103,3,4,646.7,582.0,1.3,24,981.57
20240104,3,4,790.7,711.6,0.56,24,1071.35
20240105,3,4,710.9,639.8,1.72,24,928.9
20240106,3,4,697.3,627.5,0.73,24,882.19
20240107,3,4,790.3,711.3,0.83,24,954.37
20240108,3,4,634.2,570.8,1.38,24,852.26
20240109,3,4,700.4,630.4,6.25,24,922.76
20240110,3,4,667.4,600.7,1.26,24,846.28
20240111,3,4,693.6,624.3,0.96,24,952.44
20240112,3,4,716.0,644.4,1.22,24,884.63
20240113,3,4,709.4,638.5,0.7,24,907.16
20240114,3,4,732.6,659.3,1.22,24,1102.1
20240115,3,4,749.0,674.1,1.48,24,967.82
20240116,3,4,740.2,666.2,0.85,24,947.9
20240117,3,4,714.8,643.4,1.87,24,976.03
20240118,3,4,751.2,676.1,1.4,24,1005.97
20240119,3,4,687.2,618.4,0.87,24,1040.26
20240120,3,4,702.7,632.4,0.92,24,962.37
20240121,3,4,687.1,618.4,0.84,24,906.71
20240122,3,4,709.6,638.6,1.68,24,912.29
20240123,3,4,737.7,664.0,0.27,24,972.15
20240124,3,4,719.7,647.7,1.26,24,1051.24
20240125,3,4,740.9,666.8,1.43,24,955.41
20240126,3,4,799.6,719.7,1.58,24,1131.96
20240127,3,4,772.4,695.2,0.31,24,1121.47
20240128,3,4,794.4,714.9,1.4,24,1051.31
20240129,3,4,659.4,593.4,0.23,24,797.66
20240130,3,4,671.2,604.1,1.08,24,913.64
20240131,3,4,748.1,673.3,1.04,24,1002.07
20240201,3,4,717.2,645.5,1.76,24,929.84
20240202,3,4,668.3,601.5,0.0,24,1032.88
20240203,3,4,709.6,638.7,0.74,24,878.65
20240204,3,4,691.1,622.0,0.83,24,932.38
20240205,3,4,626.4,563.7,1.1,24,788.09
20240206,3,4,776.9,699.2,1.23,24,1014.36
20240207,3,4,674.8,607.4,0.34,24,889.69
20240208,3,4,820.4,738.4,1.93,24,1177.36
20240209,3,4,762.0,685.8,1.07,24,1078.93
20240210,3,4,646.8,582.1,1.02,24,990.2
20240211,3,4,734.6,661.2,0.85,24,1024.24
20240212,3,4,689.1,620.1,1.01,24,901.48
20240213,3,4,795.9,716.3,0.0,24,1015.21
20240214,3,4,692.0,622.8,0.14,24,923.67
20240215,3,4,757.0,681.3,0.95,24,1053.68
20240216,3,4,662.4,596.1,1.08,24,920.78
20240217,3,4,709.5,638.5,0.75,24,920.14
20240218,3,4,737.0,663.3,1.49,24,1017.01
20240219,3,4,556.9,501.2,1.28,24,702.25
20240220,3,4,641.1,577.0,1.46,24,923.4
20240221,3,4,813.3,731.9,0.35,24,1002.8
20240222,3,4,707.8,637.0,1.27,24,990.59
20240223,3,4,751.2,676.1,0.91,24,934.89
20240224,3,4,671.3,604.1,0.0,24,937.12
20240225,3,4,791.2,712.1,0.42,24,1137.11
20240226,3,4,768.3,691.5,0.08,24,972.41
20240227,3,4,759.3,683.4,0.87,24,1001.97
20240228,3,4,685.8,617.2,1.9,24,740.94
20240229,3,4,770.0,693.0,0.67,24,1035.33
20240301,3,4,590.3,531.2,0.0,24,804.67
20240302,3,4,673.2,605.9,0.88,24,847.06
20240303,3,4,654.0,588.6,0.94,24,882.32
20240304,3,4,597.8,538.0,1.72,24,760.92
20240305,3,4,518.7,466.8,0.71,24,782.87
20240306,3,4,543.8,489.4,0.74,24,723.78
20240307,3,4,635.3,571.8,1.71,24,931.12
20240308,3,4,499.0,449.1,0.58,24,713.61
20240309,3,4,516.2,464.6,1.24,24,713.26
20240310,3,4,615.1,553.6,0.41,24,795.94
20240311,3,4,530.2,477.2,0.0,24,785.77
20240312,3,4,660.9,594.8,1.49,24,939.2
20240313,3,4,662.4,596.2,1.08,24,874.17
20240314,3,4,472.2,425.0,0.13,24,605.78
20240315,3,4,616.6,555.0,0.64,24,794.44
20240316,3,4,639.4,575.5,1.74,24,861.48
20240317,3,4,600.4,540.3,1.01,24,641.79
20240318,3,4,614.4,553.0,0.07,24,786.51
20240319,3,4,586.2,527.5,0.84,24,823.15
20240320,3,4,655.7,590.1,0.5,24,911.53
20240321,3,4,598.3,538.5,6.67,24,629.68
20240322,3,4,559.9,503.9,1.61,24,762.16
20240323,3,4,649.0,584.1,1.2,24,832.24
20240324,3,4,647.9,583.1,0.52,24,787.07
20240325,3,4,536.6,483.0,1.1,24,816.61
20240326,3,4,656.4,590.8,0.72,24,961.84
20240327,3,4,552.2,496.9,0.89,24,775.25
20240328,3,4,584.3,525.9,0.77,24,813.01
20240329,3,4,531.2,478.1,1.08,24,735.78
20240330,3,4,619.4,557.5,1.02,24,835.19
20240331,3,4,538.1,484.3,1.34,24,729.86
20240401,3,4,674.3,606.9,0.53,24,809.03
20240402,3,4,597.8,538.0,0.49,24,732.05
20240403,3,4,563.3,506.9,1.47,24,734.55
20240404,3,4,643.0,578.7,1.19,24,776.2
20240405,3,4,597.1,537.4,1.3,24,775.09
20240406,3,4,564.6,508.1,1.91,24,772.69
20240407,3,4,590.9,531.8,1.4,24,784.4
20240408,3,4,632.5,569.2,1.15,24,757.89
20240409,3,4,586.9,528.2,1.28,24,738.76
20240410,3,4,573.7,516.3,1.95,24,880.68
20240411,3,4,576.8,519.2,0.79,24,691.72
20240412,3,4,619.9,557.9,0.78,24,780.09
20240413,3,4,662.6,596.3,0.38,24,814.66
20240414,3,4,555.9,500.3,2.33,24,823.32
20240415,3,4,640.0,576.0,1.58,24,910.43
20240416,3,4,515.5,464.0,0.94,24,727.31
20240417,3,4,560.8,504.7,1.24,24,765.88
20240418,3,4,635.9,572.3,0.9,24,853.95
20240419,3,4,473.0,425.7,0.93,24,677.33
20240420,3,4,508.4,457.6,2.52,24,628.51
20240421,3,4,553.4,498.0,1.36,24,811.83
20240422,3,4,685.5,617.0,1.04,24,886.78
20240423,3,4,576.7,519.0,1.54,24,737.58
20240424,3,4,559.3,503.4,0.7,24,708.51
20240425,3,4,606.0,545.4,1.41,24,885.26
20240426,3,4,598.1,538.3,1.35,24,831.89
20240427,3,4,680.8,612.7,5.6,24,947.37
20240428,3,4,651.6,586.5,1.78,24,985.65
20240429,3,4,714.4,643.0,1.32,24,1030.59
20240430,3,4,628.4,565.6,1.29,24,831.55
20240501,3,4,553.7,498.4,1.81,24,721.06
20240502,3,4,591.9,532.7,1.58,24,724.44
20240503,3,4,679.8,611.8,2.11,24,1005.87
20240504,3,4,607.3,546.6,1.02,24,857.06
20240505,3,4,519.5,467.5,2.41,24,680.23
20240506,3,4,574.3,516.8,1.89,24,750.83
20240507,3,4,556.9,501.2,1.67,24,758.37
20240508,3,4,646.7,582.0,0.46,24,950.82
20240509,3,4,635.3,571.7,0.83,24,901.89
20240510,3,4,507.6,456.9,1.6,24,623.02
20240511,3,4,561.3,505.1,0.95,24,792.42
20240512,3,4,601.1,541.0,1.5,24,859.87
20240513,3,4,590.1,531.1,0.73,24,851.28
20240514,3,4,526.7,474.0,0.83,24,735.1
20240515,3,4,620.6,558.5,1.16,24,813.58
20240516,3,4,529.6,476.7,1.21,24,661.83
20240517,3,4,611.9,550.7,0.29,24,795.84
20240518,3,4,543.8,489.4,1.76,24,738.92
20240519,3,4,640.6,576.5,1.36,24,848.26
20240520,3,4,623.0,560.7,1.41,24,896.34
20240521,3,4,626.2,563.6,1.18,24,802.67
20240522,3,4,584.8,526.3,0.9,24,727.51
20240523,3,4,617.9,556.1,1.44,24,780.97
20240524,3,4,645.4,580.9,0.85,24,876.82
20240525,3,4,584.2,525.7,0.77,24,731.95
20240526,3,4,615.6,554.0,0.86,24,858.61
20240527,3,4,596.6,536.9,0.88,24,703.43
20240528,3,4,748.4,673.5,1.01,24,992.34
20240529,3,4,634.5,571.1,1.14,24,961.48
20240530,3,4,575.9,518.3,1.73,24,749.15
20240531,3,4,657.5,591.7,0.62,24,942.98
20240601,3,4,418.4,376.6,0.98,24,565.9
